userid,churn,age,rent_or_own,trivia_played,trivia_shared_results,trivia_view_unlocked,trivia_view_results,cards_share,cards_viewed,cards_helpful,cards_not_helpful,cards_clicked,has_used_mobile,has_used_web,used_android,used_ios,more_than_one_mobile_device,payfreq,loan_pending,withdrawn_application,paid_off_loan,did_not_accept_funding,zodiac_sign,un_linked_account,re_linked_account,cash_back_engagement,has_referred
1705,0,43.0,R,0,0,10,0,0,21,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.16999999999999998,1
102,0,57.0,O,0,0,0,0,1,220,1,0,48,1,1,1,0,2,Semi-Monthly,0,0,0,0,Scorpio,0,0,2.13,0
2933,0,21.0,R,2,0,3,2,0,6,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,0.33,0
38469,0,29.0,na,2,1,43,2,0,108,0,0,2,1,1,0,1,0,Monthly,0,0,0,0,na,0,0,0.0,0
19168,0,44.0,na,15,2,18,15,0,83,0,0,19,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,0.8800000000000002,1
39268,0,27.0,O,13,1,56,10,0,54,0,0,3,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,0.6,0
42022,0,24.0,na,1,0,141,1,0,239,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,1.9,0
51754,0,23.0,O,19,1,96,19,0,182,0,0,18,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.17,1
940,0,39.0,R,2,0,91,1,0,283,1,0,20,1,1,1,0,2,na,0,0,0,0,Virgo,1,0,2.23,0
21096,0,41.0,na,0,0,71,0,0,161,0,0,14,1,1,1,0,0,na,0,0,0,0,Libra,1,0,0.87,0
25692,0,25.0,na,0,0,0,0,0,7,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,0.23,0
29151,0,38.0,R,0,0,0,0,3,166,0,0,24,1,1,1,1,2,na,0,0,0,0,Pisces,0,1,0.3,0
21608,0,40.0,R,0,0,4,0,0,9,0,0,0,1,0,0,1,2,Monthly,0,0,0,0,Sagittarius,1,0,0.1,0
62755,0,41.0,na,0,0,0,0,0,8,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,0.1,0
41965,0,27.0,na,0,0,11,0,0,24,0,0,4,1,0,0,1,0,Monthly,0,0,0,0,Leo,0,0,0.8,1
58539,0,22.0,na,0,0,26,0,0,63,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.5900000000000001,1
68026,0,20.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.03,0
4898,0,26.0,na,0,0,33,0,0,107,0,0,2,1,1,0,1,2,Weekly,0,0,0,0,Scorpio,0,0,0.9,0
54451,0,32.0,na,38,1,43,38,0,155,0,0,5,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,1.17,1
63644,0,27.0,na,2,0,13,2,0,30,0,0,6,1,0,0,1,0,na,0,0,0,0,Pisces,0,0,0.75,1
38488,0,31.0,na,0,0,0,0,0,57,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.23,0
59726,0,32.0,na,0,0,3,0,0,53,0,0,7,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,0.8,0
49482,0,23.0,na,0,0,29,0,0,48,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,0.43,1
69583,0,27.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,1,0,0,na,0,0,0.0,0
30095,0,29.0,na,0,0,107,0,0,199,0,0,9,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,1.4300000000000002,0
17254,0,33.0,na,0,0,0,0,1,181,0,1,7,1,0,0,1,3,Bi-Weekly,0,0,0,0,Cancer,0,0,1.8,0
53244,0,29.0,na,5,0,10,5,0,20,0,0,3,1,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,0.86,0
51814,0,19.0,na,0,0,29,0,0,50,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,0.33,1
1643,0,35.0,R,1,0,0,1,0,105,0,0,3,1,1,0,1,2,Weekly,0,0,0,0,Pisces,1,0,2.03,0
33871,0,24.0,R,0,0,4,0,0,3,0,0,0,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,0.06999999999999999,0
66842,0,42.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
7267,0,61.0,R,45,11,49,45,0,225,0,0,84,1,1,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.5,1
35318,0,29.0,R,0,0,0,0,0,195,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.9,1
32326,0,26.0,R,0,0,35,0,0,57,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Capricorn,1,0,0.67,0
53330,0,21.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.0,0
19577,0,34.0,R,5,0,114,5,0,220,0,0,12,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,1.73,1
26518,0,32.0,na,0,0,60,0,0,195,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.63,0
60335,0,24.0,na,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.25,1
40905,0,40.0,O,28,2,77,26,0,170,0,0,26,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.37,1
13844,0,32.0,na,1,0,31,1,0,95,0,0,4,1,0,1,0,0,Monthly,0,0,0,0,Pisces,1,0,0.78,0
33947,0,26.0,R,2,0,19,2,0,50,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.43,0
55213,0,29.0,na,0,0,37,0,0,78,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.9,0
1871,0,32.0,R,58,1,128,56,0,298,0,0,50,1,1,1,0,2,na,0,0,0,0,Aries,0,0,2.0,0
69627,0,53.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,Leo,0,0,0.0,0
42818,0,21.0,R,0,0,0,0,0,151,0,0,23,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.73,0
39294,0,37.0,R,0,0,6,0,0,243,0,0,29,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.97,0
23627,0,25.0,na,35,2,77,35,0,195,0,0,9,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,1.4300000000000002,1
56272,0,31.0,R,1,0,14,1,0,16,0,0,2,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,0.5,0
41716,0,28.0,na,0,0,27,0,0,62,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,0.7,1
41773,0,21.0,na,0,0,3,0,0,4,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,0.06999999999999999,0
46762,0,24.0,R,10,3,103,10,0,220,0,0,21,1,1,1,0,0,Weekly,0,0,0,0,Gemini,1,0,1.9,1
39643,0,26.0,na,0,0,3,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.03,0
18157,0,36.0,na,0,0,26,0,0,16,0,0,6,1,1,1,0,0,Monthly,0,0,0,0,Leo,1,0,0.53,0
36330,0,21.0,na,0,0,20,0,0,24,0,0,2,1,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.6900000000000001,0
21059,0,28.0,R,1,0,90,1,0,171,0,0,4,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,1.63,0
22641,0,23.0,R,0,0,50,0,0,119,0,0,15,1,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,0.93,1
13950,0,26.0,R,0,0,95,0,0,260,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,1.27,0
57236,0,29.0,na,0,0,1,0,0,1,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.03,0
38725,0,26.0,R,0,0,46,0,0,109,0,0,22,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.93,1
49562,0,21.0,R,6,0,78,6,0,156,0,0,35,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,1.2,1
37194,0,34.0,na,0,0,9,0,0,48,0,0,3,1,0,0,1,0,Weekly,0,1,0,0,Scorpio,0,0,0.5,1
32133,0,21.0,R,1,0,42,1,0,65,0,0,19,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.1,1
13884,0,21.0,R,17,0,79,17,0,273,0,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.07,1
34532,0,28.0,O,1,0,26,1,0,52,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.74,0
10425,0,21.0,R,1,0,3,1,0,4,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.06999999999999999,0
22231,0,24.0,R,5,0,112,5,0,249,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.7,1
18580,0,34.0,R,15,9,16,15,1,176,0,1,41,1,1,0,1,0,Bi-Weekly,0,0,1,0,Libra,1,0,1.6,1
56263,0,31.0,na,0,0,10,0,0,24,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.56,0
60256,0,18.0,na,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.16999999999999998,0
26737,0,43.0,R,1,1,52,1,0,113,0,0,5,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.87,1
14173,0,32.0,R,38,2,113,38,0,269,0,0,46,1,1,0,1,2,na,0,0,0,0,Leo,0,0,2.33,1
11285,0,60.0,na,4,0,14,4,0,30,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.5700000000000001,0
48746,0,36.0,na,0,0,2,0,0,6,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,0.03,0
44205,0,33.0,na,0,0,0,0,0,17,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,0.3,0
27895,0,27.0,R,1,0,0,1,2,161,1,0,34,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,1.5699999999999998,0
34905,0,40.0,na,0,0,0,0,0,81,0,0,6,1,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,1,0,0.77,0
64050,0,23.0,na,0,0,38,0,0,104,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.77,0
41646,0,22.0,R,0,0,3,0,0,16,0,0,1,1,1,1,1,2,na,0,0,0,0,Pisces,0,0,0.13,0
4254,0,31.0,na,5,0,63,5,0,180,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.17,0
31849,0,26.0,R,0,0,16,0,0,30,0,0,6,1,0,1,0,2,Bi-Weekly,0,0,0,0,Taurus,1,0,0.23,0
36955,0,29.0,R,1,0,31,1,0,91,0,0,24,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,0.75,0
28187,0,47.0,R,10,0,32,10,0,89,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,0.8099999999999998,0
38879,0,35.0,R,1,0,4,0,0,15,0,0,2,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,0.21,1
1860,0,29.0,O,1,0,223,1,0,273,0,0,25,1,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,2.2,1
901,0,32.0,na,0,0,72,0,0,140,0,0,7,1,0,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.23,0
6578,0,29.0,R,0,0,138,0,0,243,0,0,30,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.5699999999999998,0
9345,0,27.0,R,0,0,8,0,0,72,0,0,5,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.6,0
42142,0,23.0,na,0,0,67,0,0,207,0,0,17,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.83,1
54247,0,37.0,na,0,0,52,0,0,69,0,0,14,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,0.73,0
13101,0,27.0,na,40,0,72,39,0,177,0,0,32,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,1.63,0
30076,0,30.0,R,0,0,0,0,0,30,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.37,0
2167,0,37.0,R,0,0,62,0,0,69,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,1,0.83,0
16832,0,55.0,na,0,0,8,0,0,5,0,0,0,1,1,0,1,0,Monthly,0,0,0,0,na,0,0,0.23,0
3726,0,37.0,na,0,0,2,0,0,5,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,0.06999999999999999,0
3130,0,34.0,R,28,0,132,28,0,280,0,0,25,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,2.2,1
13842,0,33.0,O,0,0,2,0,0,255,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,1,0,Cancer,0,0,2.23,0
52716,0,33.0,na,8,1,9,8,0,20,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.75,0
45130,0,55.0,R,13,1,88,12,0,263,0,0,22,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.87,1
17208,0,36.0,na,0,0,0,0,0,203,0,0,2,1,0,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,2.13,0
53321,0,31.0,O,1,1,71,1,0,140,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.27,0
21150,0,34.0,na,0,0,50,0,0,108,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0699999999999998,1
32181,0,23.0,R,0,0,0,0,0,141,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.97,0
27371,0,36.0,R,0,0,43,0,0,67,0,0,16,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.94,1
31285,0,53.0,R,38,6,55,38,0,192,0,0,32,1,1,1,1,3,Weekly,0,0,0,0,Virgo,0,0,1.23,1
16064,0,30.0,R,0,0,0,0,0,251,0,0,14,1,0,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,2.23,0
62714,0,33.0,O,0,0,22,0,0,54,0,0,6,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.3,0
37612,0,38.0,R,50,5,62,50,0,258,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,1.73,0
54634,0,35.0,na,0,0,8,0,0,35,0,0,8,1,0,0,1,0,Weekly,0,0,0,0,na,0,0,0.3,0
25475,0,38.0,na,0,0,0,0,0,83,0,0,18,1,1,0,0,0,Bi-Weekly,0,0,0,0,Aries,0,1,1.13,0
37628,0,33.0,na,0,0,0,0,2,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,0.13,0
23197,0,55.0,O,1,0,21,1,0,266,0,0,37,1,0,1,0,2,Weekly,0,0,0,0,Pisces,0,0,1.77,1
14317,0,30.0,R,0,0,0,0,0,253,0,0,6,1,0,1,1,3,Bi-Weekly,0,0,0,0,Gemini,0,0,2.23,0
13395,0,46.0,R,51,3,112,51,0,175,0,0,28,1,0,0,1,0,na,0,0,0,0,Aries,0,0,2.1,1
59445,0,28.0,na,2,0,2,2,0,5,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,na,0,0,0.5,0
48453,0,26.0,R,21,2,101,21,0,180,0,0,41,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,1.53,1
6310,0,49.0,R,0,0,0,0,1,227,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.27,0
44558,0,44.0,R,0,0,0,0,0,239,0,0,8,1,1,1,0,0,na,0,0,0,0,na,0,0,1.73,0
8455,0,38.0,na,0,0,0,0,1,248,0,0,20,1,1,1,0,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,2.13,0
11270,0,36.0,na,0,0,5,0,0,158,0,0,7,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,2.17,0
65688,0,55.0,na,0,0,8,0,0,10,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,0.71,0
42460,0,46.0,na,22,1,48,22,0,112,0,0,11,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,0.9,1
29219,0,29.0,na,29,0,106,28,0,149,0,0,19,1,1,0,1,2,na,0,0,0,0,Aries,0,0,1.3,1
59181,0,45.0,na,1,0,6,1,0,11,0,0,4,1,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,0.67,0
58874,0,37.0,na,0,0,0,0,0,12,0,0,2,1,1,1,0,0,Monthly,0,0,0,0,Gemini,1,0,0.2,0
7633,0,35.0,R,38,3,70,37,0,222,0,0,14,1,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,1.9,0
53588,0,39.0,R,14,1,84,14,0,189,0,0,27,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.3,1
40171,0,34.0,R,0,0,114,0,0,209,0,0,33,1,1,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,1.83,1
42122,0,31.0,R,0,0,11,0,0,156,1,1,14,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,1.97,0
61574,0,46.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
58373,0,25.0,na,0,0,1,0,0,5,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.05,0
6085,0,20.0,na,0,0,317,0,0,259,0,0,13,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.1,0
51162,0,23.0,na,0,0,26,0,0,60,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.33,0
33446,0,26.0,R,4,1,34,4,0,66,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.6,0
67330,0,26.0,R,0,0,0,0,0,4,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,0
18665,0,28.0,O,33,1,85,31,0,187,0,0,29,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.83,1
24197,0,50.0,R,8,2,11,7,0,25,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.27,1
66445,0,35.0,R,0,0,8,0,0,9,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Pisces,1,0,0.16999999999999998,0
42834,0,33.0,na,0,0,23,0,0,58,0,0,4,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.43,0
38902,0,29.0,na,8,1,26,8,0,69,0,0,4,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,0,0,0.64,1
47992,0,21.0,na,0,0,41,0,0,95,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.2,0
2413,0,40.0,R,50,1,118,50,0,278,0,0,16,1,0,0,1,0,na,0,0,0,0,Scorpio,0,0,2.0,0
19171,0,39.0,R,18,0,104,18,0,242,0,0,11,1,1,1,0,0,na,0,0,0,0,Leo,0,0,1.5699999999999998,1
14603,0,51.0,na,0,0,49,0,0,126,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,0.9,0
63030,0,46.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
20933,0,50.0,R,0,0,0,0,0,254,0,0,5,1,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,2.5,0
2888,0,39.0,R,0,0,4,0,1,117,0,0,10,1,1,1,0,0,Bi-Weekly,0,1,0,0,Pisces,0,0,1.5,0
60865,0,41.0,na,0,0,3,0,0,16,0,0,10,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.25,1
13993,0,21.0,na,0,0,12,0,0,60,0,0,4,1,0,0,1,0,na,0,0,0,0,Pisces,0,0,0.9,0
30201,0,28.0,R,32,4,33,32,0,132,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.0,1
18379,0,33.0,na,0,0,21,0,0,60,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.86,1
6552,0,25.0,na,0,0,79,0,0,239,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,1,0,1.83,0
26876,0,57.0,na,2,1,241,1,0,300,0,0,41,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,2.23,1
40603,0,26.0,R,0,0,50,0,0,97,0,0,19,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.9,1
12585,0,31.0,O,4,0,86,4,0,270,0,0,25,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,2.13,1
18797,0,45.0,R,25,1,121,25,0,252,0,0,24,1,1,0,1,2,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.93,1
3672,0,29.0,R,0,0,26,0,0,73,0,0,10,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,0.25,1
3435,0,53.0,na,1,0,14,1,1,118,0,0,17,1,1,1,0,3,Bi-Weekly,0,0,0,0,Taurus,1,0,1.77,0
36690,0,27.0,na,0,0,34,0,0,46,0,0,3,1,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.85,1
10401,0,21.0,R,28,0,108,27,0,200,0,0,36,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.8,1
49090,0,41.0,R,0,0,0,0,0,253,0,0,20,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.57,1
39780,0,24.0,R,0,0,22,0,0,271,0,0,23,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.17,0
48541,0,36.0,R,0,0,131,0,0,261,0,0,11,1,1,1,0,3,Bi-Weekly,0,0,0,0,Leo,0,0,1.93,0
60178,0,46.0,na,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
61500,0,19.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Aries,0,0,0.0,0
39138,0,24.0,R,4,0,57,4,0,143,0,0,18,1,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.4,1
9571,0,51.0,na,0,0,57,0,0,123,0,0,3,1,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,1.33,0
66140,0,34.0,na,0,0,7,0,0,6,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.16999999999999998,1
49482,0,23.0,na,0,0,29,0,0,48,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,0.43,1
67894,0,35.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,0.0,0
4109,0,48.0,na,0,0,24,0,0,32,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,0.43,0
5260,0,41.0,R,49,2,122,48,0,239,0,0,21,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.87,1
791,0,33.0,na,0,0,29,0,0,122,0,0,4,1,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,0.89,0
7391,0,39.0,na,33,3,38,33,0,110,0,0,6,1,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,1.1,0
47646,0,21.0,R,0,0,0,0,0,14,0,0,4,1,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.2,1
24768,0,33.0,R,0,0,0,0,0,258,0,0,21,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,2.33,0
35078,0,33.0,na,14,2,27,14,0,62,0,0,12,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,1,0.53,0
23911,0,29.0,na,5,0,54,5,0,51,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.03,0
51806,0,25.0,na,2,1,49,2,0,71,0,0,1,1,0,1,1,2,Bi-Weekly,0,0,0,0,Taurus,1,0,0.73,1
54947,0,29.0,R,0,0,24,0,0,86,0,0,2,1,0,1,0,2,Weekly,0,0,0,0,na,1,0,1.27,1
34265,0,54.0,R,46,2,53,44,0,226,0,0,16,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,1.63,1
65081,0,25.0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,Virgo,0,0,0.0,0
52450,0,45.0,R,9,2,108,9,0,127,0,0,30,1,1,1,1,2,Monthly,0,0,0,1,Aries,0,0,0.96,1
32978,0,26.0,na,0,0,36,0,0,70,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.65,0
11715,0,19.0,R,0,0,129,0,0,249,0,0,12,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.97,0
29034,0,28.0,R,0,0,0,0,0,198,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.07,1
22804,0,31.0,O,13,0,70,12,0,211,0,0,14,1,1,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,1.73,1
29888,0,37.0,na,0,0,30,0,0,159,0,0,4,1,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,1.63,0
21849,0,30.0,R,0,0,0,0,0,187,0,0,5,1,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,2.73,1
23772,0,24.0,R,15,3,55,15,0,133,0,0,16,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,1.0,1
42137,0,40.0,na,0,0,40,0,0,60,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,0.23,0
66890,0,30.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,na,0,0,0,0,Leo,0,0,0.0,0
684,0,44.0,R,0,0,0,0,0,2,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.0,0
3689,0,28.0,R,0,0,102,0,0,157,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Virgo,1,0,2.17,1
17500,0,36.0,R,10,0,222,10,0,270,0,0,15,1,1,1,0,0,Semi-Monthly,0,0,0,0,Capricorn,1,0,2.2,1
48262,0,32.0,R,5,1,64,5,0,151,0,0,15,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.27,1
32177,0,30.0,R,0,0,20,0,0,60,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.68,1
14232,0,25.0,na,1,0,24,1,0,51,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.5700000000000001,0
2703,0,44.0,O,53,0,59,53,0,270,0,0,22,1,0,1,0,0,Weekly,0,0,0,0,Leo,1,0,2.17,0
56331,0,36.0,R,2,0,6,2,0,0,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,0.08999999999999997,1
