Id,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
18700,-120.47,34.65,32,2193,430,1074,377,23333,130200
11979,-117.09,32.71,29,2238,523,2061,504,25559,96800
13830,-119.67,36.82,2,2579,376,1133,342,45577,123300
296,-118.94,35.37,33,3372,741,2352,704,20642,57600
12785,-122.04,37.61,36,1151,216,727,215,41719,187000
6574,-118.18,33.77,37,2653,754,1087,698,23523,325000
18356,-118.44,34.27,35,777,187,1022,186,34000,139600
293,-122.0,38.36,34,1502,282,860,297,33438,135600
9210,-118.31,34.0,52,2709,642,1751,613,21116,122500
11761,-118.23,33.89,16,5003,1180,4145,1159,21389,133400
8127,-117.65,34.04,28,2360,607,2623,592,25048,100000
8554,-118.55,34.28,16,8879,1239,3468,1200,81125,428600
8030,-117.28,32.8,20,1838,540,615,325,35486,193800
6290,-116.91,34.24,23,6379,1636,1350,568,16336,124500
6267,-118.35,33.85,34,1770,291,916,289,50000,354200
7347,-117.7,34.05,24,2834,470,1815,471,47356,162500
9263,-116.99,33.75,18,9601,2401,4002,2106,14366,77000
11514,-122.23,38.1,46,4143,895,2240,847,24201,92800
14606,-118.32,33.96,47,1297,292,704,264,33214,166500
20440,-118.18,33.92,29,749,185,708,196,24583,136900
12246,-121.03,37.65,37,375,58,120,37,39844,150000
6978,-118.25,34.16,52,2477,385,993,371,49135,368100
14074,-119.55,34.38,17,1951,368,681,350,27275,500001
18866,-117.91,34.07,36,1390,270,887,266,50897,189000
1688,-122.33,37.57,20,2126,643,1112,597,36250,283300
16482,-121.94,37.28,27,2859,464,1144,430,50822,327500
15716,-117.58,33.88,16,1739,478,1235,420,22969,116100
6560,-120.26,38.13,17,301,94,122,47,40583,87500
11602,-116.92,32.82,17,2492,494,1278,439,28875,155700
10354,-118.22,34.23,34,3296,483,1268,478,84802,500001
7599,-122.89,38.42,28,2388,437,1015,381,51512,268300
6313,-118.23,33.76,21,49,14,29,16,50000,87500
329,-117.85,33.8,40,1461,286,1322,264,43269,194100
135,-117.86,33.75,13,1632,598,3356,659,15054,137500
19212,-118.3,34.1,29,3403,1367,3432,1174,17083,166700
9584,-122.44,37.72,49,1557,405,1173,385,34605,265000
1638,-118.51,34.22,36,1493,285,766,272,48646,213200
17003,-118.24,34.14,36,1813,560,1501,544,19125,238000
4154,-122.25,37.84,52,3104,687,1157,647,31200,241400
20413,-121.18,38.69,7,7104,970,2772,920,63528,274500
7705,-117.31,34.14,44,1487,273,972,281,32292,86100
4358,-120.85,37.78,30,1120,248,609,237,22386,87200
18391,-118.45,34.15,20,3876,799,1334,753,45656,478400
17903,-119.03,34.24,25,3655,545,1776,544,56870,238100
14383,-122.25,37.83,28,5022,1750,2558,1661,24234,218500
11228,-119.04,34.34,35,462,90,334,96,53582,281300
9410,-117.22,33.17,6,1487,362,810,322,36250,135700
4208,-118.47,34.42,25,3223,524,1763,508,52887,183000
17370,-122.18,37.89,18,4845,735,1634,734,81489,499000
209,-118.15,34.11,52,2375,369,930,351,74111,469100
12159,-117.08,32.61,27,2264,525,1485,468,33514,149100
7724,-121.94,37.76,4,6875,1439,2889,1307,46932,356100
15489,-117.69,33.55,3,1618,266,710,246,60743,274300
17833,-118.35,33.8,32,1434,296,672,285,48750,311700
18723,-118.45,34.02,45,1230,201,565,219,63521,493400
7779,-121.89,37.21,14,5636,697,2281,680,84262,459200
13237,-121.29,37.96,52,888,324,630,258,12411,112500
18495,-122.7,38.45,39,2015,335,640,315,41734,240500
15182,-119.2,35.37,6,7383,1095,3415,1059,53118,157300
17811,-117.17,32.73,52,408,143,313,143,18150,116700
17227,-117.95,33.82,35,1117,181,496,168,43269,224700
3424,-122.26,37.53,4,5233,1109,1690,907,62007,311800
15145,-118.1,33.83,37,2059,349,825,334,40603,225200
10875,-117.71,34.12,20,11250,1893,4952,1859,56785,239500
6406,-122.75,38.46,16,2653,606,1693,586,26384,146900
3975,-117.58,34.0,2,7544,1516,2801,1001,40037,245200
13714,-119.32,36.33,18,2603,478,1158,423,45938,150500
7797,-115.4,32.86,19,1087,171,649,173,33182,113800
2565,-118.21,34.12,52,1590,360,1127,321,34625,173900
14699,-118.08,34.11,42,1969,353,927,354,55923,285300
17796,-117.83,33.75,34,2660,601,1475,567,34152,210200
16571,-121.91,37.43,33,2791,496,1714,485,48304,224900
5774,-118.11,33.77,15,9103,1847,3333,1712,51508,367300
9301,-118.23,34.18,47,1853,345,757,310,36875,422000
15372,-119.79,36.84,22,1529,375,1543,395,17926,51700
2094,-118.75,34.17,16,2950,387,1228,379,53749,346100
8040,-121.73,36.85,22,1304,278,887,227,36607,206300
14793,-122.51,37.97,37,4296,1089,2100,1025,32462,329400
14387,-120.86,37.69,5,6660,1217,3012,1087,30809,143600
10544,-122.03,37.99,37,1755,327,882,350,45900,166600
9402,-122.5,37.75,44,1819,365,1137,354,34919,271800
1008,-114.58,33.63,29,1387,236,671,239,33438,74000
18093,-122.13,37.68,43,1676,340,924,328,36000,179400
2821,-121.62,37.09,37,1593,303,1030,287,39306,260700
10124,-119.79,36.8,27,2462,484,852,449,33200,124700
12575,-119.8,36.86,7,6434,1201,2733,1045,37656,145000
6898,-117.77,33.76,19,3532,402,1200,426,110124,500001
8097,-121.9,36.6,45,2249,412,944,429,30625,260300
14966,-122.45,38.58,34,2517,483,1324,464,30938,189400
16733,-122.16,37.72,38,1007,245,618,239,28750,144800
2187,-120.97,37.66,21,2760,632,1260,576,20227,179800
19137,-117.25,33.92,7,9812,1914,5595,1729,41482,124600
17330,-118.43,34.06,41,1463,267,601,267,53777,500001
15708,-119.27,34.26,23,3578,753,1455,649,41898,359100
10842,-116.77,33.92,19,2307,525,1266,437,16875,63000
7632,-120.93,38.65,12,2213,384,1097,351,45568,170100
11201,-117.07,33.0,4,6242,1258,2211,1116,42500,281600
13584,-118.44,34.28,47,843,194,800,180,33687,151700
17268,-119.12,35.41,12,5589,941,3018,917,44561,96900
13086,-117.78,33.54,29,1421,462,520,339,22969,450000
12898,-122.0,37.58,6,4405,717,2071,688,58151,295600
11862,-121.67,40.89,17,2548,537,1118,461,22670,57800
15101,-120.98,38.99,17,3403,661,1540,622,36354,162900
5206,-121.47,38.55,48,1091,403,926,336,11458,65400
9750,-120.37,38.01,30,473,109,242,93,25417,123200
12400,-120.79,37.49,44,1186,225,687,234,34167,160700
18293,-118.43,34.24,36,1379,265,896,246,46827,183800
11330,-118.13,34.16,52,1787,427,1107,410,25663,215000
9497,-120.87,38.37,28,3998,765,1614,698,28125,113400
198,-118.3,33.82,25,2659,765,2629,726,26368,175900
8004,-121.93,37.34,48,2068,495,946,452,30375,218500
3050,-119.76,36.8,20,6257,1346,2795,1267,22094,83700
9841,-117.37,33.98,27,1342,547,844,484,11194,95800
12564,-118.23,33.92,24,1555,406,1665,361,16437,98800
6810,-120.43,34.97,28,1433,270,1001,278,40125,130100
642,-120.88,37.52,2,1871,409,707,256,26103,133600
14886,-118.25,33.86,26,3022,476,1852,452,60531,186400
19560,-121.37,38.66,9,3184,779,1929,769,23844,86000
873,-116.99,32.7,15,3660,622,2629,612,40444,150100
1102,-121.94,37.3,25,1455,370,734,331,32727,262500
6016,-117.1,32.75,11,2393,726,1905,711,13448,91300
114,-122.17,37.75,38,992,279,732,259,16196,85100
10646,-122.41,37.79,52,3598,1011,2062,966,29871,380000
17093,-121.82,37.42,13,3752,572,1581,526,61091,329400
5825,-117.08,33.11,31,1832,444,1669,463,22146,116700
10747,-117.82,33.72,24,3260,458,1383,442,65987,272800
4779,-121.64,36.72,17,4203,816,2900,827,41742,159900
17409,-122.5,37.97,25,6526,1902,5917,1812,27273,187500
2005,-119.91,34.4,24,2001,365,1170,330,60992,268800
19604,-116.87,33.93,32,3141,812,2589,721,14556,54600
15362,-117.27,33.03,19,2899,499,1356,512,48700,220900
13512,-116.44,33.74,5,846,249,117,67,79885,403300
10743,-117.87,33.89,19,1674,243,786,234,64218,275000
18442,-118.17,34.14,45,2257,285,759,305,117894,500001
10396,-118.39,34.07,33,5301,1281,2243,1159,42386,500001
13060,-118.08,33.76,25,1995,637,743,597,14617,46900
9184,-118.31,34.06,36,369,147,145,136,8804,450000
7568,-122.28,37.49,29,4148,635,1638,627,69120,457200
1687,-117.14,32.7,43,1126,289,1132,294,21875,87000
7947,-121.08,39.02,13,1839,275,752,270,42031,209600
15931,-118.58,34.12,42,718,140,324,131,64018,500001
7095,-117.99,33.85,34,1948,306,957,304,49776,212600
9222,-121.32,38.16,14,2049,398,1071,369,35000,240800
18790,-122.1,37.68,37,2116,503,1109,448,25350,174000
18401,-118.52,34.22,35,1620,272,1052,248,55209,203300
20073,-117.92,33.91,27,2558,310,891,316,95561,411800
1722,-122.06,36.96,52,65,17,24,10,45000,258300
2532,-121.77,37.23,15,4713,769,2519,778,56958,253800
9595,-118.14,34.1,52,4061,861,2290,790,28919,258400
9604,-118.29,33.95,32,721,205,842,208,16029,89700
11687,-118.03,33.93,35,2470,416,1386,411,52736,179500
10614,-122.43,37.76,52,3771,1017,1575,921,35655,427300
3330,-117.53,34.28,35,1529,338,688,256,41083,108000
1372,-121.85,38.0,24,2269,584,1239,542,20411,100000
16911,-118.14,33.95,37,1462,243,600,236,52015,302000
1542,-121.94,37.24,35,1484,244,664,238,46750,245300
5301,-118.28,34.05,31,1525,730,2510,652,16355,162500
18947,-118.41,34.25,18,3447,857,3663,817,32284,157100
11881,-120.2,34.63,14,2647,515,1487,488,44519,227900
8482,-122.02,37.35,26,2785,418,1221,422,81077,365700
7257,-122.45,37.74,38,5688,930,2263,908,62030,346800
13185,-117.72,33.63,15,1362,255,378,202,19000,162500
741,-118.03,34.08,42,1597,373,1311,352,29688,162800
6951,-121.57,36.98,14,5231,817,2634,799,49702,279800
11997,-118.28,34.09,49,3828,1197,2862,1009,24676,219200
15432,-120.4,34.85,26,2384,385,1323,400,48185,157900
2835,-122.14,37.75,36,690,105,299,109,40313,195500
3767,-119.35,36.2,31,1783,382,1266,358,22264,50800
10529,-117.93,33.73,27,3662,834,3009,743,39816,179500
474,-117.88,33.84,26,1499,290,755,277,35893,238500
13937,-122.64,38.95,28,1503,370,522,268,12029,68900
2675,-122.21,37.77,43,1017,328,836,277,22604,100000
7650,-122.24,37.82,52,1509,225,674,244,49306,313400
17631,-118.26,33.92,40,1076,244,705,255,17986,98900
711,-122.31,37.53,39,1160,191,508,185,59539,379100
17287,-117.06,33.15,24,2155,379,1158,360,47941,147500
9395,-118.47,34.01,27,1782,471,837,422,37727,413000
20450,-118.36,33.82,36,1083,187,522,187,57765,339500
14926,-118.51,34.0,52,1241,502,679,459,23098,500001
103,-118.52,34.19,37,1892,347,1039,343,48295,212100
17660,-120.47,34.94,17,1368,308,642,303,18633,109400
3858,-121.03,37.69,6,2607,557,1266,475,34632,137700
7723,-117.26,32.95,34,1651,273,650,271,56582,500001
4768,-123.47,39.8,18,2130,545,863,346,23571,79200
5713,-123.36,39.25,17,1087,254,522,202,25875,144500
1066,-118.65,34.19,27,2772,511,1346,497,52016,243000
19405,-117.26,33.18,9,4540,793,2235,746,45781,225600
6035,-117.11,32.74,25,684,190,665,187,24524,90300
11431,-117.18,32.69,52,1837,313,668,300,51009,500001
7339,-122.27,37.85,40,751,184,409,166,13577,147500
13860,-118.22,34.05,41,1422,478,1640,434,16122,157100
4790,-122.2,39.53,22,3265,658,1647,594,23565,71000
11731,-122.2,37.89,37,3881,560,1315,517,73195,367500
14800,-122.42,37.79,6,670,301,655,284,34423,117500
2852,-122.62,38.25,24,2388,358,1187,362,46534,196500
20083,-121.34,38.55,11,2838,498,1701,504,41447,114000
14111,-118.03,33.96,37,1180,256,614,242,31170,164600
16826,-121.53,39.49,19,1537,329,617,274,15313,50300
1630,-118.4,33.89,31,2926,492,1149,476,79611,500001
7992,-121.22,37.8,13,335,89,247,77,16111,74100
15272,-119.71,34.44,52,1837,343,711,355,41316,443000
5498,-122.18,37.73,42,4074,874,2736,780,24550,82400
10371,-121.31,37.44,33,69,28,47,14,5360,112500
4995,-121.27,38.31,17,1144,202,626,178,44107,151600
12633,-116.96,32.86,14,3064,496,1681,503,44347,160300
19707,-118.34,34.09,37,1442,501,998,503,24432,200000
4381,-119.69,36.46,29,1702,301,914,280,28125,79200
3473,-116.22,33.7,9,3861,849,825,401,32833,124700
9290,-118.35,34.28,30,3214,513,1700,533,46944,248200
7885,-119.98,36.86,31,2366,482,1933,433,30234,65000
11010,-121.95,37.52,33,3994,764,2721,763,52308,196900
19535,-122.09,37.68,41,1834,463,1105,467,28322,170300
19856,-118.83,34.17,17,4668,628,1917,624,81397,353900
13958,-118.16,33.85,36,2668,473,1315,478,40714,215600
9214,-121.19,39.55,17,1483,284,481,211,14896,83300
19896,-121.78,37.22,18,2127,387,1547,402,50958,217100
17183,-118.99,36.07,21,983,165,672,169,29750,63900
16678,-121.92,37.34,42,2101,524,1212,526,36389,239200
13136,-118.23,33.92,32,1735,430,1699,386,11793,103800
15520,-119.79,36.78,41,2227,462,1129,415,23190,59100
5995,-119.55,36.69,21,1551,423,1519,406,17132,55900
12841,-117.24,32.75,41,1989,514,1015,489,27900,226000
1398,-116.53,33.95,18,2990,648,1280,532,26250,68200
9433,-117.27,33.2,23,2145,379,1360,404,42054,150700
10960,-122.35,40.57,18,2226,490,859,451,16821,69400
8362,-118.2,33.99,30,1474,459,1844,464,25510,160000
3954,-115.56,32.79,20,2372,835,2283,767,11707,62500
4896,-119.56,36.53,19,2746,495,1670,518,32019,95700
13809,-117.85,33.88,14,4753,681,2138,678,73658,288500
10650,-121.09,38.68,15,5218,711,1949,659,47083,213300
16472,-118.13,33.97,36,1759,295,837,267,46992,251900
8533,-119.81,36.79,39,2471,460,1118,431,24167,71900
19804,-120.43,35.17,16,947,163,477,137,38510,315000
14339,-121.31,38.57,22,1229,253,733,250,25000,101600
19979,-122.49,37.74,52,2302,457,1154,424,45744,315200
19734,-118.28,33.92,39,1274,282,975,277,15114,90400
2928,-117.38,34.06,17,3139,569,1612,516,33571,112300
18496,-118.1,34.1,52,1788,313,792,294,37500,280000
10681,-120.59,37.39,16,4717,1119,3589,1017,21061,72800
13684,-121.8,36.69,12,3877,914,2274,858,34239,194800
5915,-119.31,36.2,23,1837,332,1064,335,31453,74500
3739,-118.28,33.94,44,1631,338,1197,355,30788,100000
18821,-117.68,33.63,16,5218,1187,2701,1125,39290,143100
16338,-118.03,33.94,37,1699,302,889,271,43541,179800
9373,-118.09,33.77,27,2301,640,847,627,17208,67500
11967,-119.52,34.41,20,4489,800,2867,765,48060,279700
10005,-119.82,34.44,16,1414,463,793,439,36034,150000
11747,-117.34,34.51,6,5667,1385,2447,1199,23617,103100
3809,-117.81,33.68,4,1545,304,788,296,45469,500001
926,-118.3,34.07,18,3759,1621,3296,1462,22708,175000
6777,-117.09,32.79,31,2019,417,872,386,31964,177700
20096,-121.2,38.28,20,1732,307,999,305,39808,160200
1,-118.38,34.05,52,2053,480,900,417,30707,417900
10274,-116.96,33.74,19,3649,755,1717,696,22115,87600
10266,-117.77,33.7,4,2446,622,1315,560,37147,137500
10662,-121.36,38.42,6,3254,465,1168,345,51811,188400
1588,-118.21,33.89,39,1565,364,1389,360,27443,113900
13191,-117.07,32.79,36,3583,642,1711,602,39745,170800
4866,-122.17,37.76,33,1280,307,999,286,25625,89300
899,-118.47,34.01,41,752,201,482,207,25417,418200
11557,-122.27,37.87,49,1350,368,707,350,28846,211300
18443,-121.22,37.96,31,1484,314,1163,336,26250,72100
3477,-118.19,33.85,30,3533,1061,2678,1033,22416,151900
589,-119.34,36.31,14,1635,422,870,399,27000,88900
7865,-121.48,38.56,50,1587,448,877,380,20833,94300
2375,-118.36,34.1,36,2963,838,1129,745,25588,500001
19512,-121.19,38.66,26,1937,286,769,274,61185,179200
6333,-119.15,34.44,33,2005,392,1043,351,53080,297900
15371,-119.75,36.83,15,2793,436,1411,441,49292,109400
4402,-117.0,32.76,31,2545,373,956,342,43977,226800
7961,-117.43,34.09,18,3172,632,1621,573,27437,120200
10928,-117.82,33.77,32,2308,301,967,320,70565,324600
3295,-122.74,38.48,12,4174,670,1882,647,45510,178300
15957,-117.86,33.83,23,2377,403,1101,408,53439,227100
11221,-119.8,36.71,29,1541,291,1007,313,20043,53500
9555,-117.01,34.01,15,5592,891,2419,840,47192,135200
6943,-118.21,33.97,43,1751,400,1558,379,30313,166100
16165,-118.13,33.93,19,1793,447,1222,452,26862,195800
9774,-116.97,32.76,33,3071,466,1348,513,61768,228900
17656,-118.34,34.06,52,1482,336,768,300,37167,327300
19492,-122.23,40.15,14,2297,573,1637,551,17870,51600
12832,-121.32,38.21,27,2643,467,1455,444,36398,146700
19148,-117.73,34.03,42,1967,378,1459,348,30375,118100
8335,-121.92,38.57,10,1320,246,898,228,19327,193800
4758,-121.83,37.3,16,5684,1386,4203,1318,31964,185800
7226,-117.69,36.13,25,1709,439,632,292,17868,45500
5803,-117.38,34.44,4,5083,867,2541,856,42413,121400
13873,-118.44,34.03,37,1193,205,488,224,36250,357600
5559,-118.0,33.81,33,2970,547,1869,539,43636,201800
17667,-122.26,37.85,52,2491,474,1098,468,30750,213500
19687,-119.76,36.78,30,6117,1330,2768,1224,21383,78800
15549,-120.27,37.12,17,3328,628,1580,619,29861,81500
15073,-117.95,34.06,32,2252,415,1370,411,46312,184800
3828,-116.9,32.84,18,4215,810,2104,773,40873,146900
4212,-119.59,36.57,19,1733,303,911,281,35987,131700
1325,-117.64,33.99,29,1005,152,513,149,24375,181300
20544,-117.95,33.86,36,2038,343,1066,346,51970,195700
14146,-116.14,34.22,32,3298,1228,763,360,18750,47800
11319,-118.43,34.17,34,2180,424,906,429,44464,353100
5270,-118.2,33.92,42,1411,314,1432,322,30871,138800
16333,-118.38,34.06,29,3946,1008,1676,876,27824,450000
5949,-122.3,37.84,14,7355,2408,3100,2051,40018,143800
7287,-117.87,34.15,37,2655,415,1056,401,54224,269500
13658,-117.74,33.85,4,5416,820,1753,583,69544,314000
18939,-117.72,34.0,15,4363,690,2410,666,54824,179700
10606,-118.24,34.14,28,1843,554,1402,512,24620,254000
11653,-118.23,33.91,33,677,182,984,174,25893,88900
9463,-117.25,33.93,8,10110,1761,5804,1703,42654,137600
8158,-119.7,34.43,37,1462,306,678,322,51545,418400
15321,-119.13,36.3,33,3379,612,1565,618,27321,76500
16512,-122.44,37.72,52,1775,347,1102,367,43125,267200
9317,-118.34,34.05,39,975,292,723,285,22725,140600
7189,-122.0,38.73,31,371,74,208,84,38750,137500
8291,-120.97,38.65,9,3707,602,1601,555,40714,300600
12895,-118.39,34.12,29,6447,1012,2184,960,82815,500001
18986,-121.39,38.55,25,2171,431,1053,422,35278,126200
10363,-116.98,33.83,15,2228,472,653,350,26830,139300
19668,-118.27,33.96,42,796,203,697,177,20370,92600
11482,-122.66,38.47,20,2806,477,1369,460,47500,190500
9526,-115.52,33.13,18,1109,283,1006,253,21629,53400
8407,-117.9,33.8,23,1368,397,1940,358,30789,350000
13874,-119.78,34.48,21,2377,322,1007,328,79248,500001
8235,-117.8,33.85,16,4151,637,1558,604,58060,304900
5757,-117.41,33.96,27,2341,418,1272,415,30208,112700
11304,-121.25,38.7,16,3262,533,1794,543,42464,144400
13858,-117.68,34.0,5,3761,580,2335,648,57337,225400
14141,-122.32,38.01,26,3054,492,1495,496,46944,171100
5715,-121.79,38.69,23,1755,321,1061,313,28864,103100
8520,-118.52,34.46,5,15341,2527,7270,2320,61281,236200
6845,-121.59,39.74,17,1646,330,750,344,23798,83800
14263,-121.69,36.96,23,1229,254,687,232,51433,305600
15358,-117.29,34.15,49,1820,321,757,324,32976,102600
8393,-117.94,34.04,36,1431,354,1367,334,35592,160200
14565,-122.01,37.27,28,3825,473,1415,480,106750,500001
4222,-117.06,33.02,17,2635,389,994,359,58966,261500
17999,-118.05,33.79,19,1863,355,1260,317,32465,277400
7685,-119.18,34.23,16,4609,1220,2147,1007,33750,218800
6685,-116.99,32.81,18,10968,1521,4439,1501,62787,250000
18887,-118.03,34.08,37,775,179,726,183,32500,159200
10461,-118.07,34.12,43,1554,287,802,277,42312,272600
18316,-117.77,33.53,32,3116,661,1105,543,51837,445600
17285,-123.17,39.18,14,2240,327,1030,308,59585,214900
1838,-118.31,33.9,30,2407,581,1724,531,34792,194700
7016,-118.42,34.02,34,2995,942,2626,947,22402,450000
10174,-121.44,38.46,10,4446,897,2499,884,35461,103600
9448,-117.5,33.92,28,2101,337,1061,348,45500,146800
7622,-117.16,32.75,19,5430,1593,2496,1484,29112,199100
2974,-118.18,33.93,35,952,271,949,261,24297,147200
19244,-119.19,34.22,26,3175,736,2460,775,31250,219900
17828,-119.63,34.4,29,3865,814,1266,613,60069,500001
15277,-117.64,33.49,3,2516,429,781,337,56197,271600
5528,-120.19,36.61,29,1479,338,1408,322,22930,57200
4744,-121.18,39.26,14,811,161,352,121,35938,140300
14266,-118.4,34.03,43,1006,201,520,199,65669,372800
15341,-117.92,33.87,33,1597,406,1888,423,30550,157800
13373,-118.49,34.01,28,651,252,333,174,19722,500001
7138,-119.17,34.27,24,4165,646,2194,658,60660,234800
6351,-122.14,40.07,31,2053,465,1193,447,14923,44400
6848,-117.26,33.05,14,2323,373,1057,372,62512,240900
18573,-118.15,33.92,40,1335,281,804,282,43194,198400
19425,-122.75,38.5,16,4196,638,1713,615,54490,252100
9418,-117.47,34.07,24,1017,227,568,187,15972,112500
16248,-120.97,37.67,16,1499,250,1292,271,43851,117300
7082,-118.46,34.05,25,6902,2138,3136,1844,26509,410000
6565,-117.78,33.68,11,1994,477,849,411,40187,235600
16945,-117.95,34.07,37,1987,399,1279,378,41172,176500
16480,-120.71,37.39,40,680,160,785,175,26058,72700
14743,-117.14,32.83,25,2161,462,896,468,22284,177500
10553,-119.84,36.75,34,1186,300,774,271,15750,57100
7897,-118.18,33.95,42,2608,610,2062,616,35341,167500
2778,-122.14,37.45,52,3841,537,1391,540,78647,500001
18169,-118.47,34.05,27,4401,1033,1725,962,41750,500001
6085,-121.64,39.12,13,6408,1087,3294,1106,42656,110700
11044,-122.44,37.8,52,2865,593,1029,577,52539,500001
9921,-117.04,32.77,21,1824,447,962,431,27826,143800
9354,-122.32,37.57,52,499,148,318,145,29934,256300
8827,-121.32,38.01,36,391,74,171,79,27045,102800
6563,-117.06,32.81,17,3939,550,1694,553,67927,234700
15138,-117.13,32.7,35,1179,344,1372,330,19509,70200
12574,-118.26,34.15,18,2481,756,1763,675,28088,247500
17522,-120.72,37.54,17,729,134,431,121,42188,131300
19020,-122.13,37.44,43,3004,440,1088,427,91508,500001
16094,-117.99,33.87,17,2334,537,1662,535,30147,217000
9701,-121.69,36.62,19,1907,323,681,270,60332,244900
