feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,target
-0.004,52.024,-0.000,0.008,0.011,31795.86,0.852
-0.004,47.060,-50.000,-0.001,0.001,11608.96,0.857
-0.004,42.675,-100.000,-0.007,-0.006,32265.099999999995,0.863
-0.004,47.903,-50.000,0.002,0.003,30272.0,0.868
-0.004,47.903,-50.000,0.001,0.008,17585.92,0.874
-0.003,52.886,-0.000,0.007,-0.001,6323.639999999999,0.879
-0.003,47.947,-50.000,-0.002,-0.001,15368.32,0.885
-0.002,52.704,-0.000,0.005,0.012,38817.3,0.890
-0.000,56.941,-0.000,0.010,0.008,16853.4,0.896
0.001,56.941,-25.000,0.007,0.005,125130.25,0.901
0.001,51.582,-50.000,-0.002,-0.009,13120.060000000001,0.907
0.002,56.038,-25.000,0.005,0.007,13441.619999999999,0.912
0.002,50.984,-50.000,-0.003,-0.008,3489.75,0.918
0.002,55.323,-25.000,0.004,-0.006,45508.759999999995,0.923
0.003,55.323,-33.333,0.003,-0.004,42.36,0.929
0.003,50.172,-66.667,-0.004,-0.002,35637.9,0.934
0.002,50.172,-66.667,-0.003,-0.008,28723.4,0.940
0.001,45.283,-75.000,-0.008,-0.005,6284.92,0.945
-0.001,40.982,-100.000,-0.012,-0.016,5145.96,0.951
-0.002,40.982,-100.000,-0.008,-0.011,29343.219999999998,0.956
-0.002,46.838,-75.000,0.001,0.006,1302.3999999999999,0.962
-0.001,51.970,-33.333,0.007,0.010,66645.09999999999,0.967
-0.001,51.970,-33.333,0.005,0.013,53681.57,0.973
-0.001,46.737,-66.667,-0.003,0.009,13742.62,0.978
-0.001,51.948,-33.333,0.004,0.012,7440.24,0.984
-0.000,51.948,-33.333,0.003,0.002,16654.63,0.989
0.000,51.948,-33.333,0.002,-0.005,12753.45,0.995
0.001,57.180,-0.000,0.008,0.003,21165.879999999997,0.989
0.001,51.179,-50.000,-0.001,0.002,44433.799999999996,0.984
0.002,56.137,-25.000,0.006,0.001,58760.37999999999,0.978
0.002,50.603,-50.000,-0.003,-0.006,87493.29000000001,0.973
0.002,55.344,-33.333,0.005,0.003,7870.48,0.967
0.003,55.344,-33.333,0.003,-0.005,3530.0,0.962
0.002,49.800,-66.667,-0.004,-0.003,8467.05,0.956
0.002,49.800,-66.667,-0.003,-0.008,30198.539999999997,0.951
0.002,49.800,-66.667,-0.002,0.001,57301.11000000001,0.945
0.001,49.800,-66.667,-0.001,-0.006,74101.43000000001,0.940
0.002,55.760,-33.333,0.006,0.002,23305.39,0.934
0.003,60.775,-0.000,0.010,0.014,49404.85,0.929
0.004,60.775,-0.000,0.007,0.010,34978.71000000001,0.923
0.004,53.714,-33.333,-0.002,0.000,50111.88,0.918
0.004,53.714,-33.333,-0.001,0.000,3913.5,0.912
0.005,63.580,-0.000,0.012,0.006,117842.40000000001,0.907
0.005,57.003,-25.195,0.002,-0.009,76247.73999999999,0.901
0.003,42.835,-100.000,-0.018,-0.025,224373.96000000002,0.896
0.001,42.835,-100.000,-0.012,-0.010,154077.43999999997,0.890
0.002,55.626,-25.195,0.011,0.012,3287.5499999999997,0.885
0.004,58.957,-0.000,0.014,0.002,3561.24,0.879
0.004,54.548,-25.195,0.003,0.001,15038.39,0.874
0.005,57.936,-0.000,0.008,0.026,8448.9,0.868
0.006,57.936,-0.000,0.006,0.018,9195.07,0.863
0.005,49.433,-50.130,-0.009,-0.020,8837.49,0.857
0.004,49.433,-50.130,-0.006,-0.020,16591.0,0.852
0.002,42.274,-100.000,-0.017,-0.020,138619.93000000002,0.846
0.001,50.062,-50.130,0.002,-0.007,234268.72,0.841
0.002,53.444,-25.195,0.007,0.002,212.1,0.835
0.003,56.640,-0.000,0.011,0.021,77865.62000000001,0.830
0.006,62.174,-24.967,0.020,0.027,383583.42,0.824
0.006,54.661,-49.935,0.001,0.018,13601.73,0.819
0.006,54.661,-49.935,0.001,-0.001,2874.54,0.813
0.005,51.046,-62.549,-0.006,-0.014,35665.31,0.808
0.004,47.686,-75.033,-0.010,-0.022,35574.71,0.802
0.003,47.686,-75.033,-0.007,-0.027,57228.36,0.797
0.002,47.686,-75.033,-0.005,-0.005,39183.04,0.791
0.001,47.686,-75.033,-0.003,-0.004,706.0,0.786
0.001,47.686,-75.033,-0.002,0.004,25077.12,0.780
0.000,47.686,-100.000,-0.001,0.009,670.7,0.775
-0.000,47.686,-100.000,-0.001,0.006,10851.29,0.769
0.000,52.895,-83.362,0.006,0.010,39767.79,0.764
0.001,52.895,-66.782,0.004,0.007,13850.130000000001,0.758
0.001,52.895,-66.782,0.003,0.005,388.85,0.753
0.001,52.895,-50.259,0.002,0.003,14041.02,0.747
0.002,58.511,-0.000,0.008,0.009,708.0,0.742
0.001,46.606,-100.000,-0.008,-0.014,148.26,0.736
0.001,51.853,-50.259,0.001,-0.003,6200.39,0.731
0.001,46.891,-100.000,-0.006,-0.008,190.62,0.725
0.001,51.853,-50.259,0.003,0.001,7.07,0.720
0.001,51.853,-50.259,0.002,-0.006,91.91,0.714
0.001,51.853,-50.259,0.001,0.009,3655.36,0.709
0.001,51.853,-50.259,0.001,-0.000,5960.01,0.703
0.002,57.278,-0.000,0.007,0.013,4623.24,0.698
0.001,46.138,-100.000,-0.008,-0.011,9047.970000000001,0.692
0.000,46.138,-100.000,-0.005,-0.007,16951.059999999998,0.687
-0.000,46.138,-66.782,-0.004,-0.005,16230.93,0.681
0.001,56.665,-0.000,0.010,0.010,87550.15000000001,0.676
0.000,46.812,-66.782,-0.006,-0.013,7060.0,0.670
-0.000,46.812,-66.782,-0.004,0.004,3042.86,0.665
0.001,55.738,-0.000,0.010,0.016,4453.32,0.659
0.001,51.097,-33.564,0.000,0.004,5302.5,0.654
0.002,58.501,-0.000,0.013,0.003,4048.3900000000003,0.648
0.002,50.300,-50.130,-0.004,0.002,381.78000000000003,0.643
0.001,46.786,-75.065,-0.009,-0.005,7060.0,0.637
0.000,46.786,-75.065,-0.006,-0.016,2859.3,0.632
0.000,50.774,-50.130,0.002,0.002,21478.53,0.626
-0.000,46.982,-75.065,-0.005,-0.018,14826.0,0.621
-0.001,46.982,-75.065,-0.003,0.001,1637.92,0.615
-0.002,43.238,-100.000,-0.009,0.001,6993.7,0.610
0.000,57.774,-19.958,0.020,0.026,454400.95000000007,0.604
-0.000,47.865,-80.042,-0.006,-0.008,13210.07,0.599
-0.000,50.879,-60.083,0.002,0.007,6381.99,0.593
-0.001,47.897,-80.042,-0.005,-0.002,27782.1,0.588
-0.002,45.053,-100.000,-0.010,-0.001,11695.97,0.582
-0.003,45.053,-100.000,-0.006,-0.026,32561.639999999996,0.577
-0.003,45.053,-100.000,-0.004,0.002,30279.75,0.571
-0.003,48.846,-80.042,0.004,0.001,11678.970000000001,0.566
-0.003,48.846,-80.042,0.002,0.007,8220.369999999999,0.560
-0.003,48.846,-80.042,0.002,0.011,26080.55,0.555
-0.002,48.846,-80.042,0.001,0.007,3530.0,0.549
-0.003,44.696,-71.471,-0.006,-0.001,135987.78,0.544
-0.003,44.696,-66.724,-0.004,-0.007,16357.15,0.538
-0.004,40.687,-80.042,-0.009,-0.011,11806.08,0.533
-0.006,37.103,-100.000,-0.012,-0.014,15466.25,0.527
-0.007,37.103,-100.000,-0.008,-0.009,22214.82,0.522
-0.007,42.933,-66.667,0.001,0.007,23893.760000000002,0.516
-0.007,42.933,-66.667,0.001,0.004,5410.76,0.511
-0.007,42.933,-49.870,0.000,0.009,63754.13,0.505
-0.008,38.478,-74.805,-0.006,0.006,23522.38,0.500
-0.009,34.575,-66.724,-0.011,-0.002,426057.52,0.495
-0.011,28.427,-100.000,-0.020,-0.021,198443.0,0.500
-0.013,28.427,-100.000,-0.013,-0.014,29036.0,0.490
-0.012,40.663,-66.609,0.004,0.004,83915.75,0.480
-0.007,61.822,-16.609,0.041,0.047,31987.64,0.471
-0.004,58.079,-25.000,0.021,0.032,537.38,0.461
-0.003,51.440,-41.609,0.001,0.021,37220.62,0.451
-0.002,54.256,-33.304,0.007,0.020,33170.8,0.441
-0.000,54.256,-33.304,0.005,0.001,49388.31,0.431
0.000,50.837,-41.609,-0.003,-0.044,7727.900000000001,0.422
0.001,53.961,-33.304,0.004,-0.017,11331.3,0.412
0.002,53.961,-33.304,0.003,0.002,32661.85,0.402
0.002,53.961,-33.304,0.002,-0.005,29783.289999999997,0.392
0.001,46.570,-49.913,-0.012,-0.016,85649.34,0.382
0.000,46.570,-49.913,-0.008,-0.004,8520.36,0.373
0.001,53.894,-50.130,0.008,0.003,17692.32,0.363
0.001,50.189,-75.065,-0.001,-0.004,21611.78,0.353
0.002,53.623,-33.333,0.006,0.004,26294.55,0.343
0.002,53.623,-33.333,0.004,0.015,24854.61,0.333
0.002,49.653,-66.667,-0.004,0.004,11519.7,0.324
0.001,49.653,-66.667,-0.003,-0.010,1304.25,0.314
0.001,49.653,-66.667,-0.002,-0.000,38706.94,0.304
0.002,53.914,-33.333,0.005,-0.000,70.6,0.294
0.001,49.411,-66.667,-0.003,-0.007,37718.08,0.284
0.002,53.586,-33.333,0.004,0.008,46843.1,0.275
0.002,53.586,-0.000,0.003,0.006,42.36,0.265
0.002,48.905,-50.000,-0.004,-0.003,12253.150000000001,0.255
0.003,56.996,-0.000,0.010,0.005,51612.2,0.245
0.002,48.692,-66.667,-0.006,-0.003,14594.2,0.235
0.003,55.651,-40.125,0.009,0.004,301798.32999999996,0.225
0.003,51.863,-60.083,-0.001,-0.004,109640.62999999999,0.216
0.004,55.150,-40.125,0.006,0.010,5719.83,0.206
0.005,58.252,-19.958,0.010,0.001,13252.12,0.196
0.005,54.214,-40.125,0.001,0.007,7465.92,0.186
0.005,54.214,-40.125,0.000,-0.008,2559.34,0.176
0.005,54.214,-40.125,0.000,0.001,87720.12999999999,0.167
0.007,63.603,-33.372,0.019,0.013,1080997.22,0.157
0.007,52.098,-66.744,-0.006,-0.017,375460.02,0.147
0.007,55.038,-55.543,0.002,0.002,18408.0,0.137
0.007,55.038,-62.468,0.002,0.001,34755.719999999994,0.127
0.008,57.997,-50.000,0.007,0.007,13377.61,0.118
0.007,50.764,-75.065,-0.008,-0.027,128805.18,0.108
0.006,50.764,-75.065,-0.005,0.001,8356.76,0.098
0.007,59.529,-37.532,0.016,0.013,152927.27000000002,0.088
0.008,55.965,-50.000,0.004,0.003,107345.56,0.078
0.008,55.965,-50.000,0.003,-0.005,138790.41999999998,0.069
0.008,55.965,-50.000,0.002,0.010,66463.85999999999,0.059
0.007,52.071,-71.365,-0.005,0.000,51471.600000000006,0.049
0.006,52.071,-49.870,-0.003,-0.019,76399.79,0.039
0.006,52.071,-49.870,-0.002,-0.006,15973.72,0.029
0.005,47.868,-75.065,-0.008,-0.011,21037.250000000004,0.020
0.004,52.037,-49.870,0.001,-0.001,20495.6,0.010
0.004,52.037,-49.870,0.001,0.006,4248.0,0.020
0.003,47.621,-75.065,-0.006,-0.003,51842.61,0.029
0.003,52.007,-49.870,0.002,0.005,21841.8,0.039
0.003,52.007,-66.436,0.002,0.010,19840.32,0.049
0.003,52.007,-66.436,0.001,-0.000,735.32,0.059
0.002,47.082,-100.000,-0.006,-0.006,13588.539999999999,0.069
0.001,47.082,-100.000,-0.004,0.002,42158.41,0.078
0.001,52.319,-0.000,0.004,0.001,7.08,0.088
0.001,47.280,-100.000,-0.004,-0.006,30091.84,0.098
0.001,52.234,-0.000,0.004,0.003,39268.75,0.108
0.001,52.234,-0.000,0.003,0.008,28489.92,0.118
0.000,47.101,-100.000,-0.005,-0.001,9191.359999999999,0.127
-0.000,47.101,-100.000,-0.003,-0.007,57385.5,0.137
-0.001,47.101,-100.000,-0.002,0.002,3315.83,0.147
-0.001,47.101,-100.000,-0.001,-0.005,12556.32,0.157
-0.000,53.277,-0.000,0.006,0.003,38955.14,0.167
0.001,58.448,-0.000,0.010,0.015,28880.91,0.176
0.001,52.224,-49.741,0.000,0.003,6534.839999999999,0.186
0.001,52.224,-49.741,0.000,0.002,8269.44,0.196
0.002,57.475,-33.218,0.007,0.008,127305.25,0.206
0.002,51.392,-66.436,-0.002,-0.008,8736.72,0.216
-0.000,38.262,-100.000,-0.021,-0.031,408868.4,0.225
-0.002,43.432,-80.042,-0.007,-0.008,50154.240000000005,0.235
0.004,67.175,-0.000,0.046,0.046,17228.82,0.245
0.007,63.592,-27.290,0.025,0.018,171171.26999999996,0.255
0.009,60.103,-36.449,0.010,0.012,20481.75,0.265
0.010,60.103,-36.449,0.007,0.027,345634.06000000006,0.275
0.012,62.490,-27.290,0.011,0.018,113606.04000000001,0.284
0.011,55.389,-45.515,-0.006,-0.052,43070.28,0.294
0.011,55.389,-45.515,-0.004,-0.028,1080.7299999999998,0.304
0.011,58.133,-36.449,0.004,-0.006,31755.2,0.314
0.011,54.522,-45.515,-0.004,-0.010,54205.41,0.324
0.011,57.374,-36.449,0.004,-0.007,3914.0,0.333
0.009,50.546,-60.021,-0.010,-0.005,61709.630000000005,0.343
0.009,53.524,-83.391,-0.000,0.003,2158.44,0.353
0.009,56.355,-66.782,0.006,0.002,62347.94,0.363
0.009,56.355,-50.130,0.004,0.008,15478.880000000001,0.373
0.009,56.355,-50.130,0.003,-0.001,35.6,0.382
0.008,52.371,-66.782,-0.005,0.006,42798.14,0.392
0.008,55.740,-0.000,0.003,0.004,69185.45,0.402
0.007,51.795,-50.000,-0.004,-0.010,18740.0,0.412
0.006,51.795,-50.000,-0.003,-0.007,102325.48000000001,0.422
0.006,55.452,-0.000,0.005,0.002,3560.0,0.431
0.006,55.452,-0.000,0.003,0.008,69206.99,0.441
0.006,55.452,-0.000,0.002,-0.001,23987.28,0.451
0.007,59.345,-24.935,0.008,0.012,106948.0,0.461
0.011,72.298,-19.938,0.037,0.040,1024771.32,0.471
0.018,79.364,-18.701,0.057,0.052,2465576.1399999997,0.480
0.025,81.403,-6.234,0.051,0.048,794433.7699999999,0.490
0.030,81.403,-6.234,0.034,0.032,449848.51,0.500
0.034,81.403,-6.234,0.023,0.015,359236.92,0.510
0.039,85.092,-4.987,0.041,0.003,1099830.0899999999,0.500
0.043,80.789,-9.974,0.021,-0.036,334220.8,0.511
0.043,72.815,-21.050,0.001,-0.050,251632.61,0.521
0.041,65.852,-31.547,-0.012,-0.046,210470.39,0.532
0.039,62.627,-38.834,-0.015,-0.037,260667.15000000002,0.543
0.039,67.732,-22.216,0.010,-0.031,241201.96000000002,0.553
0.037,64.566,-31.234,-0.000,-0.021,51964.42,0.564
0.036,64.566,-38.480,-0.000,-0.001,25875.25,0.574
0.033,61.246,-85.736,-0.006,0.006,210093.73,0.585
0.029,52.495,-100.000,-0.024,-0.009,305285.62,0.596
0.027,58.830,-59.979,0.004,-0.006,275940.47000000003,0.606
0.027,60.705,-50.000,0.009,0.009,408810.6100000001,0.617
0.026,60.705,-44.457,0.006,0.006,197441.73000000004,0.628
0.023,54.906,-62.468,-0.009,-0.002,337182.77,0.638
0.020,52.219,-71.365,-0.012,0.011,96760.35,0.649
0.019,56.774,-42.878,0.005,0.001,114395.79999999999,0.660
0.017,51.488,-71.365,-0.010,-0.019,57410.85,0.670
0.014,51.488,-71.365,-0.006,-0.012,55934.33,0.681
0.012,51.488,-71.365,-0.004,0.005,36637.22,0.691
0.010,48.631,-85.757,-0.009,0.003,128102.02,0.702
0.007,45.916,-100.000,-0.013,-0.017,137599.71,0.713
0.005,45.916,-87.532,-0.008,0.001,140044.34000000003,0.723
0.003,45.916,-87.532,-0.006,0.001,103701.32,0.734
0.003,49.442,-71.471,0.003,0.007,39654.08,0.745
0.002,49.442,-71.471,0.002,0.011,27074.92,0.755
0.001,45.966,-80.042,-0.005,0.007,130615.18,0.766
-0.000,45.966,-80.042,-0.003,0.005,53770.159999999996,0.777
-0.002,42.502,-100.000,-0.009,-0.003,97682.76999999999,0.787
-0.004,36.565,-100.000,-0.019,-0.021,123930.61,0.798
-0.007,36.565,-85.608,-0.012,-0.014,156330.72,0.809
-0.007,45.408,-50.000,0.005,0.010,208004.25,0.819
-0.008,39.481,-83.218,-0.010,-0.006,145481.00999999998,0.830
-0.010,36.863,-100.000,-0.013,-0.004,60115.490000000005,0.840
-0.011,36.863,-100.000,-0.009,0.010,29993.239999999998,0.851
-0.011,41.372,-83.218,0.001,0.013,40604.48,0.862
-0.011,41.372,-83.218,0.000,-0.004,8890.98,0.872
-0.012,38.207,-100.000,-0.006,0.004,61175.060000000005,0.883
-0.012,38.207,-100.000,-0.004,0.009,18673.28,0.894
-0.012,38.207,-100.000,-0.003,0.006,8986.85,0.904
-0.012,43.596,-74.805,0.005,0.004,66350.68,0.915
-0.011,43.596,-74.805,0.003,0.003,24765.22,0.926
-0.010,43.596,-74.805,0.002,0.008,42289.009999999995,0.936
-0.010,39.314,-100.000,-0.005,-0.001,82922.79000000001,0.947
-0.011,35.554,-100.000,-0.010,-0.007,119720.72,0.957
-0.011,41.572,-50.000,-0.000,-0.005,100671.90999999999,0.968
-0.011,37.773,-75.130,-0.007,-0.010,21365.75,0.979
-0.011,37.773,-75.130,-0.004,-0.006,193273.03,0.989
-0.011,37.773,-75.130,-0.003,0.002,190847.8,0.979
-0.010,49.338,-24.870,0.011,0.021,10962.93,0.968
-0.005,63.713,-0.000,0.033,0.033,864824.1399999999,0.957
0.001,70.498,-9.065,0.041,0.048,181179.54,0.947
0.004,62.180,-33.247,0.015,0.019,493108.34,0.936
0.006,62.180,-33.247,0.010,0.013,124638.87,0.926
0.007,58.159,-41.645,0.000,-0.011,53230.54000000001,0.915
0.006,51.114,-58.268,-0.013,-0.046,160778.24,0.904
0.006,51.114,-58.268,-0.009,-0.050,60978.77000000001,0.894
0.005,51.114,-58.268,-0.006,-0.020,40956.0,0.883
0.006,57.538,-41.645,0.009,-0.001,89963.62,0.872
0.005,50.405,-63.551,-0.007,-0.007,46141.33,0.862
0.004,47.250,-88.902,-0.011,0.002,105619.39000000001,0.851
0.002,47.250,-88.902,-0.007,0.001,30385.96,0.840
0.002,47.250,-88.902,-0.005,0.001,95213.94999999998,0.830
0.002,54.382,-66.705,0.010,0.001,27957.6,0.819
0.002,50.691,-60.083,-0.000,0.007,29918.28,0.809
0.003,54.049,-40.125,0.006,0.017,57801.13999999999,0.798
0.002,50.356,-50.000,-0.002,0.005,55918.109999999986,0.787
0.001,46.905,-75.000,-0.008,-0.003,51186.46000000001,0.777
0.001,50.555,-50.000,0.001,-0.008,51688.58,0.766
0.002,53.962,-25.000,0.007,0.007,13269.0,0.755
0.002,50.234,-50.000,-0.002,-0.008,15176.039999999999,0.745
0.001,46.755,-66.667,-0.007,-0.005,65550.75,0.734
-0.000,46.755,-66.667,-0.005,0.003,47740.16,0.723
-0.001,43.279,-100.000,-0.010,-0.011,47017.439999999995,0.713
-0.002,47.484,-66.667,-0.000,-0.007,7007.6900000000005,0.702
-0.003,43.973,-100.000,-0.006,-0.005,25926.72,0.691
-0.006,35.447,-100.000,-0.024,-0.016,153248.06999999998,0.681
-0.009,33.155,-77.739,-0.022,-0.017,147419.27,0.670
-0.010,37.506,-66.667,-0.008,0.001,9925.24,0.660
-0.011,41.600,-55.594,0.001,0.001,53013.28,0.649
-0.010,45.486,-44.406,0.007,0.013,34491.5,0.638
-0.010,42.445,-55.594,-0.002,0.022,13227.5,0.628
-0.011,39.621,-62.516,-0.008,0.015,44437.049999999996,0.617
-0.012,39.621,-62.516,-0.005,0.003,14123.45,0.606
-0.012,39.621,-62.516,-0.003,-0.004,8313.62,0.596
-0.011,44.253,-50.065,0.004,-0.003,21414.25,0.585
-0.011,40.876,-50.086,-0.004,-0.002,86379.94,0.574
-0.011,40.876,-50.086,-0.002,0.005,27474.72,0.564
-0.012,37.552,-66.667,-0.008,-0.003,43148.82,0.553
-0.011,42.580,-75.130,0.001,0.004,62701.520000000004,0.543
-0.011,42.580,-75.130,0.001,-0.003,15835.94,0.532
-0.013,33.237,-85.778,-0.019,-0.015,87685.88,0.521
-0.012,42.337,-57.185,0.000,0.003,7646.68,0.511
-0.014,34.708,-100.000,-0.019,-0.011,61994.13,0.500
-0.014,42.164,-71.556,0.000,-0.001,5197.599999999999,0.489
-0.018,30.786,-73.356,-0.038,-0.039,462387.88,0.500
-0.022,30.786,-73.356,-0.026,-0.007,63003.84,0.300
-0.022,37.345,-60.000,-0.004,-0.005,19133.93,0.100
-0.023,35.523,-61.551,-0.009,0.010,55552.75,0.300
-0.024,35.523,-61.551,-0.006,-0.006,57555.70000000001,0.500
-0.012,66.045,-0.000,0.099,0.137,650152.75,0.500
-0.011,48.898,-52.423,-0.005,0.021,703635.4000000001,0.553
-0.013,44.401,-71.414,-0.029,-0.025,72483.42,0.605
-0.013,47.024,-61.919,-0.006,0.003,59015.0,0.658
-0.012,48.337,-57.171,0.002,0.008,18154.2,0.711
-0.011,48.337,-57.171,0.001,-0.097,2145.0,0.763
-0.012,44.501,-71.414,-0.018,-0.013,116998.52,0.816
-0.012,46.038,-82.346,-0.006,0.023,28398.980000000003,0.868
-0.012,46.038,-82.346,-0.004,0.003,7537.900000000001,0.921
-0.013,44.605,-88.210,-0.009,-0.011,25856.64,0.974
-0.013,46.402,-82.346,0.000,-0.001,51370.55,0.921
-0.012,46.402,-82.346,0.000,0.019,7082.09,0.868
-0.013,44.719,-93.287,-0.006,-0.000,11667.84,0.816
-0.013,44.719,-79.834,-0.004,-0.000,2619.6,0.763
-0.012,46.950,-49.870,0.004,0.013,14096.29,0.711
-0.011,46.950,-49.870,0.002,0.002,145864.93000000002,0.658
-0.011,44.851,-74.805,-0.005,-0.005,22302.11,0.605
-0.012,40.893,-100.000,-0.016,-0.010,59033.77,0.553
-0.013,40.893,-83.362,-0.011,-0.007,85816.77999999998,0.500
-0.015,38.912,-100.000,-0.014,-0.017,22774.18,0.500
-0.014,44.684,-66.724,0.004,0.001,20811.010000000002,0.496
-0.014,42.521,-83.362,-0.004,0.001,28225.0,0.493
-0.015,40.414,-100.000,-0.009,0.007,54640.990000000005,0.489
-0.012,50.917,-33.276,0.020,0.030,77769.45000000001,0.485
-0.011,48.616,-49.913,0.007,0.020,111524.78,0.482
-0.009,48.616,-49.913,0.004,0.001,164312.64,0.478
-0.005,57.522,-0.000,0.029,0.032,1089.3600000000001,0.474
-0.002,57.522,-30.042,0.019,0.028,377481.13000000006,0.471
0.005,66.095,-0.000,0.045,0.025,130589.12999999999,0.467
0.008,60.788,-16.782,0.017,0.010,148976.83,0.463
0.011,62.413,-8.391,0.018,0.013,19286.550000000003,0.460
0.014,62.413,-8.391,0.012,-0.017,37453.1,0.456
0.015,59.551,-16.782,0.001,-0.018,17275.010000000002,0.452
0.016,59.551,-16.782,0.001,-0.044,83540.72,0.449
0.017,61.594,-8.391,0.007,-0.010,13481.48,0.445
0.016,55.580,-30.083,-0.008,-0.026,52915.05,0.441
0.016,57.788,-22.376,0.001,-0.011,3109.25,0.438
0.015,54.852,-60.041,-0.006,-0.007,47734.74,0.434
0.015,57.194,-40.166,0.003,0.002,67052.7,0.430
0.014,54.168,-60.041,-0.005,-0.012,48873.369999999995,0.427
0.013,56.638,-66.897,0.003,0.011,62642.89999999999,0.423
0.015,61.192,-0.000,0.015,0.014,36585.14,0.419
0.015,61.192,-24.870,0.010,0.016,51715.030000000006,0.416
0.015,57.679,-50.000,0.000,-0.002,14327.16,0.412
0.015,60.143,-24.870,0.007,0.011,11987.12,0.408
0.015,60.143,-24.870,0.004,0.001,20048.83,0.405
0.015,56.339,-50.000,-0.004,-0.019,22997.92,0.401
0.014,56.339,-50.000,-0.002,-0.012,5850.89,0.397
0.013,56.339,-50.000,-0.002,-0.002,14720.96,0.394
0.012,56.339,-50.000,-0.001,-0.008,1052.52,0.390
0.011,56.339,-50.000,-0.001,-0.005,3748.84,0.386
0.010,51.612,-75.130,-0.007,-0.003,8345.5,0.383
0.009,55.622,-66.552,0.002,0.004,5887.68,0.379
0.009,55.622,-66.552,0.001,0.003,2241.08,0.375
0.008,55.622,-50.000,0.001,0.002,5982.26,0.372
0.008,55.622,-50.000,0.001,0.001,8312.76,0.368
0.006,45.524,-100.000,-0.013,-0.006,38314.34,0.364
0.005,50.352,-66.897,-0.002,-0.004,2137.05,0.361
0.006,61.464,-0.000,0.018,0.017,97736.51999999999,0.357
0.008,61.464,-0.000,0.012,0.011,1313.94,0.353
0.008,56.600,-24.870,0.002,0.001,7343.32,0.350
0.007,52.113,-50.000,-0.005,0.007,23704.01,0.346
0.007,55.880,-24.870,0.003,0.005,4932.96,0.342
0.008,59.293,-0.000,0.008,-0.010,103255.58,0.339
0.008,59.293,-19.917,0.006,-0.006,56035.0,0.335
0.008,59.293,-19.917,0.004,0.002,60081.69,0.332
0.009,59.293,-19.917,0.002,0.008,11147.720000000001,0.328
0.009,59.293,-19.917,0.002,-0.001,28663.379999999997,0.324
0.008,53.319,-39.834,-0.005,-0.014,17640.489999999998,0.321
0.006,48.051,-74.870,-0.010,-0.016,28754.61,0.317
0.005,48.051,-100.000,-0.007,-0.010,10608.219999999998,0.313
0.005,53.392,-66.436,0.002,-0.000,2710.25,0.310
0.005,57.994,-33.218,0.008,0.006,130093.34,0.306
0.005,57.994,-33.218,0.005,0.010,23889.75,0.302
0.006,57.994,-33.218,0.003,0.013,5529.2,0.299
0.006,57.994,-33.218,0.002,0.009,30663.6,0.295
0.006,57.994,-33.218,0.002,-0.000,15136.75,0.291
0.005,50.737,-66.436,-0.005,-0.013,11242.56,0.288
0.005,56.587,-33.218,0.003,-0.002,4372.620000000001,0.284
0.005,56.587,-33.218,0.002,-0.002,27587.560000000005,0.280
0.004,49.737,-66.436,-0.005,-0.007,102936.06,0.277
0.004,55.534,-33.218,0.003,0.001,52765.81999999999,0.273
0.004,55.534,-33.218,0.002,0.007,38788.049999999996,0.269
0.005,60.780,-0.000,0.008,0.005,9804.68,0.266
0.005,53.928,-50.000,-0.001,-0.003,36641.43,0.262
0.004,53.928,-50.000,-0.001,0.004,46002.26,0.258
0.004,53.928,-50.000,-0.001,-0.004,22839.58,0.255
0.004,53.928,-50.000,-0.000,-0.002,1593.96,0.251
0.004,53.928,-50.000,-0.000,-0.008,6073.68,0.247
0.003,53.928,-50.000,-0.000,0.001,3953.78,0.244
0.002,45.863,-66.436,-0.007,-0.006,57065.04000000001,0.240
0.002,53.373,-33.218,0.002,0.003,15036.609999999999,0.236
0.002,46.436,-66.436,-0.005,-0.005,11286.36,0.233
0.001,46.436,-66.436,-0.003,-0.003,35603.46000000001,0.229
0.000,46.436,-66.436,-0.002,-0.002,8188.14,0.225
0.001,53.917,-0.000,0.005,0.011,16618.24,0.222
-0.000,41.399,-100.000,-0.010,-0.012,98829.49,0.218
-0.001,47.941,-49.741,0.000,0.005,9753.5,0.214
-0.002,42.796,-100.000,-0.006,-0.003,23675.51,0.211
-0.002,48.722,-49.741,0.002,0.004,37141.35,0.207
-0.002,43.832,-100.000,-0.005,-0.010,57884.049999999996,0.203
-0.004,36.073,-100.000,-0.016,-0.007,140862.22999999998,0.200
-0.007,30.298,-100.000,-0.024,-0.024,161246.64,0.196
-0.006,51.308,-16.580,0.016,0.023,26407.989999999998,0.192
-0.004,54.259,-0.000,0.017,0.015,18399.65,0.189
-0.004,47.965,-33.333,-0.001,0.004,40183.380000000005,0.185
-0.004,47.965,-33.333,-0.001,0.015,74834.49,0.181
-0.003,51.261,-16.580,0.006,0.030,36873.810000000005,0.178
-0.001,54.343,-0.000,0.010,-0.006,25166.89,0.174
-0.002,47.799,-33.333,-0.006,-0.023,25181.8,0.170
-0.002,47.799,-33.333,-0.004,-0.003,6336.6,0.167
-0.001,51.222,-16.580,0.004,0.005,40715.04,0.163
-0.001,51.222,-16.580,0.003,-0.003,19652.97,0.159
-0.001,47.602,-33.333,-0.005,-0.015,10167.4,0.156
-0.001,51.308,-16.580,0.003,0.009,67601.18,0.152
